Date and Time,Temperature,pH,Turbidity (NTU),Disease,Chemicals
2/27/2023 2:46,31.78,6.85,76,Aeromonas,Sodium Carbanate
2/27/2023 2:47,31.8,6.85,76,Aeromonas,Sodium Carbanate
2/27/2023 2:49,31.8,6.86,76,Aeromonas,Sodium Carbanate
2/27/2023 2:50,31.83,6.86,76,Aeromonas,Sodium Carbanate
2/27/2023 2:51,31.87,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:52,31.87,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:53,31.89,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:54,31.91,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:55,31.92,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:56,31.94,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:57,31.98,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 2:59,31.97,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:00,31.99,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:01,32.02,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:02,32.01,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:03,18,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:04,18,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:05,32.03,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:06,32.05,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:08,32.08,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:09,32.09,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:10,32.1,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:11,32.08,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:12,32.07,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:13,32.1,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:14,32.1,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:15,32.11,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:16,32.15,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:18,32.17,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:19,32.19,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:20,32.2,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:21,32.21,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:22,32.21,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:23,32.24,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:24,32.23,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:25,32.26,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:27,32.28,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:28,32.28,6.86,78,Aeromonas,Sodium Carbanate
2/27/2023 3:29,32.3,6.86,80,Aeromonas,Sodium Carbanate
2/27/2023 3:30,32.29,6.86,80,Aeromonas,Sodium Carbanate
2/27/2023 3:31,32.3,6.86,80,Aeromonas,Sodium Carbanate
2/27/2023 3:32,32.31,6.86,80,Aeromonas,Sodium Carbanate
2/27/2023 3:33,32.3,6.86,80,Aeromonas,Sodium Carbanate
2/28/2023 3:34,22.2,7.45,80,Optimal,Good
2/28/2023 3:35,22.22,7.45,80,Optimal,Good
2/28/2023 3:37,22.22,7.45,80,Optimal,Good
2/28/2023 3:38,22.22,7.45,80,Optimal,Good
2/28/2023 3:39,22.34,7.45,80,Optimal,Good
2/28/2023 3:40,22.35,7.45,80,Optimal,Good
2/28/2023 3:41,22.35,7.45,80,Optimal,Good
2/28/2023 3:42,22.38,7.45,80,Optimal,Good
2/28/2023 3:43,22.37,7.45,80,Optimal,Good
2/28/2023 3:44,22.39,7.45,80,Optimal,Good
2/28/2023 3:46,22.41,7.45,80,Optimal,Good
2/28/2023 3:47,22.4,7.45,80,Optimal,Good
2/28/2023 3:48,22.42,7.45,80,Optimal,Good
2/28/2023 3:49,22.45,7.44,80,Optimal,Good
2/28/2023 3:50,22.48,7.44,80,Optimal,Good
2/28/2023 3:51,22.48,7.44,80,Optimal,Good
2/28/2023 3:52,22.47,7.44,80,Optimal,Good
2/28/2023 3:53,22.49,7.44,80,Optimal,Good
2/28/2023 3:54,22.49,7.44,80,Optimal,Good
2/28/2023 3:56,22.51,7.44,80,Optimal,Good
2/28/2023 3:57,22.53,7.44,80,Optimal,Good
2/28/2023 3:58,22.56,7.44,80,Optimal,Good
2/28/2023 3:59,22.58,7.44,80,Optimal,Good
2/28/2023 4:00,22.59,7.43,80,Optimal,Good
2/28/2023 4:01,22.6,7.43,80,Optimal,Good
2/28/2023 4:02,22.63,7.43,80,Optimal,Good
2/28/2023 4:03,22.61,7.43,80,Optimal,Good
2/28/2023 4:04,22.62,7.43,80,Optimal,Good
2/28/2023 4:06,22.63,7.43,80,Optimal,Good
2/28/2023 4:07,22.63,7.43,80,Optimal,Good
2/28/2023 4:08,22.65,7.43,80,Optimal,Good
2/28/2023 4:09,22.64,7.43,80,Optimal,Good
2/28/2023 4:10,22.63,7.42,80,Optimal,Good
2/28/2023 4:11,22.61,7.42,80,Optimal,Good
2/28/2023 4:12,22.59,7.42,80,Optimal,Good
2/28/2023 4:13,22.61,7.42,80,Optimal,Good
2/28/2023 4:15,22.6,7.42,80,Optimal,Good
2/28/2023 4:16,22.59,7.42,80,Optimal,Good
3/1/2023 4:17,18.61,7.42,80,SVC,Good
3/1/2023 4:18,18.64,7.42,80,SVC,Good
3/1/2023 4:19,18.66,7.41,80,SVC,Good
3/1/2023 4:20,18.66,7.41,80,SVC,Good
3/1/2023 4:21,18.69,7.41,80,SVC,Good
3/1/2023 4:22,18.7,7.41,80,SVC,Good
3/1/2023 4:23,18.72,7.41,80,SVC,Good
3/1/2023 4:25,18.7,7.41,80,SVC,Good
3/1/2023 4:26,18.7,7.41,80,SVC,Good
3/1/2023 4:27,18.69,7.41,80,SVC,Good
3/1/2023 4:28,18.72,7.4,80,SVC,Good
3/1/2023 4:29,18.71,7.4,80,SVC,Good
3/1/2023 4:30,18.71,7.4,80,SVC,Good
3/1/2023 4:31,18.75,7.4,80,SVC,Good
3/1/2023 4:32,18.78,7.4,80,SVC,Good
3/1/2023 4:33,18.8,7.4,80,SVC,Good
3/1/2023 4:35,18.83,7.4,80,SVC,Good
3/1/2023 4:36,18.83,7.4,80,SVC,Good
3/1/2023 4:37,18.85,7.39,80,SVC,Good
3/1/2023 4:38,18.87,7.39,80,SVC,Good
3/1/2023 4:39,18.88,7.39,80,SVC,Good
3/1/2023 4:40,18.86,7.39,80,SVC,Good
3/1/2023 4:41,18.86,7.39,80,SVC,Good
3/1/2023 4:42,18.86,7.39,80,SVC,Good
3/1/2023 4:44,18.86,7.39,80,SVC,Good
3/1/2023 4:45,18.88,7.38,80,SVC,Good
3/1/2023 4:46,18.88,7.38,80,SVC,Good
3/1/2023 4:47,18.87,7.38,80,SVC,Good
3/1/2023 4:48,18.89,7.38,80,SVC,Good
3/1/2023 4:49,18.91,7.38,80,SVC,Good
3/1/2023 4:50,18.95,7.38,80,SVC,Good
3/1/2023 4:51,18.96,7.38,80,SVC,Good
3/1/2023 4:52,18.95,7.37,80,SVC,Good
3/1/2023 4:54,18.96,7.37,80,SVC,Good
3/1/2023 4:55,19,7.37,80,SVC,Good
3/1/2023 4:56,18.99,7.37,80,SVC,Good
3/1/2023 4:57,19,7.37,80,SVC,Good
3/1/2023 4:58,17.02,7.37,80,SVC,Good
3/1/2023 4:59,17.02,7.36,80,SVC,Good
3/1/2023 5:00,17.04,7.16,80,SVC,Good
3/1/2023 5:01,17.02,7.16,80,SVC,Good
3/1/2023 5:02,17.03,7.16,80,SVC,Good
3/1/2023 5:04,17.02,7.16,80,SVC,Good
3/1/2023 5:05,17.03,7.36,80,SVC,Good
3/1/2023 5:06,17.02,7.36,80,SVC,Good
3/1/2023 5:07,17.04,7.35,80,SVC,Good
3/1/2023 5:08,17.05,7.35,80,SVC,Good
3/1/2023 5:09,17.06,7.35,80,SVC,Good
3/1/2023 5:10,17.07,7.35,80,SVC,Good
3/1/2023 5:11,17.08,7.35,80,SVC,Good
3/1/2023 5:13,17.11,7.35,80,SVC,Good
3/1/2023 5:14,17.1,7.35,80,SVC,Good
3/1/2023 5:15,17.1,7.35,80,SVC,Good
3/1/2023 5:16,17.14,7.35,80,SVC,Good
3/1/2023 5:17,17.13,7.35,80,SVC,Good
3/1/2023 5:18,17.13,7.35,80,SVC,Good
3/1/2023 5:19,17.14,7.35,80,SVC,Good
3/1/2023 5:20,17.18,7.35,80,SVC,Good
3/1/2023 5:21,17.19,7.35,80,SVC,Good
3/1/2023 5:23,17.19,7.35,80,SVC,Good
3/1/2023 5:24,17.19,7.35,80,SVC,Good
3/1/2023 5:25,17.22,7.35,80,SVC,Good
3/1/2023 5:26,17.25,7.35,80,SVC,Good
3/1/2023 5:27,17.26,7.35,80,SVC,Good
3/1/2023 5:28,17.28,7.35,80,SVC,Good
3/1/2023 5:29,17.28,7.35,80,SVC,Good
3/1/2023 5:30,17.31,7.35,80,SVC,Good
3/1/2023 5:31,17.32,7.35,80,SVC,Good
3/1/2023 5:33,17.35,7.35,80,SVC,Good
3/1/2023 5:34,17.35,7.35,80,SVC,Good
3/1/2023 5:35,17.37,7.35,80,SVC,Good
3/1/2023 5:36,17.37,7.35,80,SVC,Good
3/1/2023 5:37,17.36,7.35,80,SVC,Good
3/1/2023 5:38,17.37,7.35,80,SVC,Good
3/1/2023 5:39,17.39,7.35,80,SVC,Good
3/1/2023 5:40,17.4,7.35,80,SVC,Good
3/1/2023 5:42,17.42,7.36,80,SVC,Good
3/1/2023 5:43,17.46,7.36,80,SVC,Good
3/1/2023 5:44,17.47,7.36,80,SVC,Good
3/1/2023 5:45,17.46,7.36,80,SVC,Good
3/1/2023 5:46,17.48,7.36,80,SVC,Good
3/1/2023 5:47,17.48,7.36,80,SVC,Good
3/1/2023 5:48,17.48,7.36,80,SVC,Good
3/1/2023 5:49,17.48,7.36,80,SVC,Good
3/1/2023 5:50,17.51,7.36,80,SVC,Good
3/1/2023 5:52,17.51,7.36,80,SVC,Good
3/1/2023 5:53,17.52,7.36,80,SVC,Good
3/1/2023 5:54,17.56,7.36,80,SVC,Good
3/1/2023 5:55,17.6,7.36,80,SVC,Good
3/1/2023 5:56,17.6,7.37,80,SVC,Good
3/1/2023 5:57,17.6,7.37,80,SVC,Good
3/1/2023 5:58,17.64,7.37,80,SVC,Good
3/1/2023 5:59,17.65,7.37,80,SVC,Good
3/1/2023 6:00,17.67,7.37,80,SVC,Good
3/1/2023 6:02,17.7,7.37,80,SVC,Good
3/1/2023 6:03,17.7,7.37,80,SVC,Good
3/1/2023 6:04,17.73,7.37,80,SVC,Good
3/1/2023 6:05,17.73,7.37,80,SVC,Good
3/1/2023 6:06,17.72,7.38,80,SVC,Good
3/1/2023 6:07,17.73,7.38,80,SVC,Good
3/1/2023 6:08,17.73,7.38,80,SVC,Good
3/1/2023 6:09,17.77,7.38,80,SVC,Good
3/1/2023 6:11,17.79,7.38,80,SVC,Good
3/1/2023 6:12,17.78,7.38,80,SVC,Good
3/1/2023 6:13,17.77,7.38,80,SVC,Good
3/1/2023 6:14,17.78,7.38,80,SVC,Good
3/1/2023 6:15,17.79,7.39,80,SVC,Good
3/1/2023 6:16,17.81,7.39,80,SVC,Good
3/1/2023 6:17,17.83,7.39,80,SVC,Good
3/1/2023 6:18,17.86,7.39,80,SVC,Good
3/1/2023 6:19,17.87,7.39,80,SVC,Good
3/1/2023 6:21,17.88,7.39,80,SVC,Good
3/1/2023 6:22,17.92,7.39,80,SVC,Good
3/1/2023 6:23,17.92,7.4,80,SVC,Good
3/1/2023 6:24,17.94,7.4,80,SVC,Good
3/1/2023 6:25,17.96,7.4,80,SVC,Good
3/1/2023 6:26,17.98,7.4,80,SVC,Good
3/1/2023 6:27,17.99,7.4,80,SVC,Good
3/1/2023 6:28,17.99,7.4,80,SVC,Good
3/1/2023 6:29,17.98,7.4,80,SVC,Good
3/2/2023 6:31,20.01,7.41,80,Optimal,Good
3/2/2023 6:32,20.04,7.41,80,Optimal,Good
3/2/2023 6:33,20.08,7.41,80,Optimal,Good
3/2/2023 6:34,20.09,7.41,80,Optimal,Good
3/2/2023 6:35,20.13,7.41,80,Optimal,Good
3/2/2023 6:36,20.13,7.41,80,Optimal,Good
3/2/2023 6:37,20.12,7.42,80,Optimal,Good
3/2/2023 6:38,20.16,7.42,80,Optimal,Good
3/2/2023 6:40,20.16,7.42,80,Optimal,Good
3/2/2023 6:41,20.15,7.42,80,Optimal,Good
3/2/2023 6:42,20.18,7.42,80,Optimal,Good
3/2/2023 6:42,20.19,7.43,80,Optimal,Good
3/2/2023 6:43,20.18,7.43,80,Optimal,Good
3/2/2023 6:44,20.21,7.43,80,Optimal,Good
3/2/2023 6:45,20.22,7.43,80,Optimal,Good
3/2/2023 6:47,20.26,7.43,80,Optimal,Good
3/2/2023 6:48,20.27,7.43,80,Optimal,Good
3/2/2023 6:49,20.28,7.44,80,Optimal,Good
3/2/2023 6:50,20.31,7.44,80,Optimal,Good
3/2/2023 6:51,20.31,7.44,80,Optimal,Good
3/2/2023 6:52,20.32,7.44,80,Optimal,Good
3/2/2023 6:53,20.34,7.44,80,Optimal,Good
3/2/2023 6:54,20.32,7.44,80,Optimal,Good
3/2/2023 6:56,20.33,7.45,80,Optimal,Good
3/2/2023 6:57,20.32,7.45,80,Optimal,Good
3/2/2023 6:58,20.35,7.45,80,Optimal,Good
3/2/2023 6:59,20.35,7.45,80,Optimal,Good
3/2/2023 7:00,20.34,7.45,80,Optimal,Good
3/2/2023 7:01,20.34,7.46,80,Optimal,Good
3/2/2023 7:02,20.34,7.46,80,Optimal,Good
3/2/2023 7:03,20.33,7.46,80,Optimal,Good
3/2/2023 7:04,20.33,7.46,80,Optimal,Good
3/2/2023 7:04,20.36,7.46,80,Optimal,Good
3/2/2023 7:05,20.39,7.46,80,Optimal,Good
3/2/2023 7:06,20.4,7.47,80,Optimal,Good
3/2/2023 7:07,20.4,7.47,80,Optimal,Good
3/2/2023 7:08,20.43,7.47,80,Optimal,Good
3/2/2023 7:09,20.46,7.47,80,Optimal,Good
3/2/2023 7:10,20.49,7.47,80,Optimal,Good
3/2/2023 7:11,20.48,7.48,80,Optimal,Good
3/2/2023 7:13,20.5,7.48,80,Optimal,Good
3/2/2023 7:14,20.5,7.48,80,Optimal,Good
3/2/2023 7:15,20.53,7.48,80,Optimal,Good
3/2/2023 7:16,20.52,7.48,80,Optimal,Good
3/2/2023 7:17,20.56,7.49,80,Optimal,Good
3/2/2023 7:18,20.59,7.49,80,Optimal,Good
3/2/2023 7:19,20.58,7.49,80,Optimal,Good
3/2/2023 7:20,20.61,7.49,80,Optimal,Good
3/2/2023 7:21,20.62,7.49,80,Optimal,Good
3/2/2023 7:23,20.66,7.5,80,Optimal,Good
3/2/2023 7:24,20.66,7.5,80,Optimal,Good
3/2/2023 7:25,20.65,7.5,80,Optimal,Good
3/2/2023 7:26,20.65,7.5,80,Optimal,Good
3/2/2023 7:27,20.64,7.5,80,Optimal,Good
3/2/2023 7:29,20.63,7.5,80,Optimal,Good
3/2/2023 7:30,20.62,7.51,80,Optimal,Good
3/2/2023 7:32,20.62,7.51,80,Optimal,Good
3/2/2023 7:34,20.65,7.51,80,Optimal,Good
3/2/2023 7:35,20.66,7.51,80,Optimal,Good
3/2/2023 7:36,20.7,7.51,80,Optimal,Good
3/2/2023 7:37,20.69,7.52,80,Optimal,Good
3/2/2023 7:38,20.71,7.52,80,Optimal,Good
3/2/2023 7:39,20.71,7.52,80,Optimal,Good
3/2/2023 7:41,20.73,7.52,80,Optimal,Good
3/2/2023 7:42,20.76,7.52,80,Optimal,Good
3/2/2023 7:43,20.77,7.53,1,Optimal,Good
3/2/2023 7:44,20.79,7.53,1,Optimal,Good
3/2/2023 7:45,20.78,7.53,1,Optimal,Good
3/2/2023 7:46,20.8,7.53,1,Optimal,Good
3/2/2023 7:47,20.82,7.53,1,Optimal,Good
3/2/2023 7:48,20.85,7.54,1,Optimal,Good
3/2/2023 7:49,20.88,7.54,1,Optimal,Good
3/2/2023 7:50,20.87,7.54,1,Optimal,Good
3/2/2023 7:51,20.86,7.54,1,Optimal,Good
3/2/2023 7:52,20.85,7.54,1,Optimal,Good
3/2/2023 7:53,20.87,7.55,1,Optimal,Good
3/2/2023 7:54,20.88,7.55,1,Optimal,Good
3/2/2023 7:55,20.88,7.55,1,Optimal,Good
3/2/2023 7:56,20.88,7.55,1,Optimal,Good
3/2/2023 7:58,20.86,7.55,1,Optimal,Good
3/2/2023 7:59,20.86,7.55,1,Optimal,Good
3/2/2023 8:00,20.87,7.56,1,Optimal,Good
3/2/2023 8:01,20.86,7.56,1,Optimal,Good
3/2/2023 8:02,20.86,7.56,1,Optimal,Good
3/2/2023 8:03,20.87,7.56,1,Optimal,Good
3/2/2023 8:04,20.88,7.56,1,Optimal,Good
3/2/2023 8:05,20.88,7.57,1,Optimal,Good
3/2/2023 8:06,20.9,7.57,1,Optimal,Good
3/2/2023 8:07,20.9,7.57,1,Optimal,Good
3/2/2023 8:09,20.91,7.57,1,Optimal,Good
3/2/2023 8:10,20.92,7.57,1,Optimal,Good
3/2/2023 8:11,20.92,7.57,1,Optimal,Good
3/2/2023 8:12,20.94,7.58,1,Optimal,Good
3/2/2023 8:13,20.94,7.58,1,Optimal,Good
3/2/2023 8:14,20.94,7.58,1,Optimal,Good
3/2/2023 8:15,20.94,7.58,1,Optimal,Good
3/2/2023 8:16,20.97,7.58,1,Optimal,Good
3/2/2023 8:17,20.98,7.59,1,Optimal,Good
3/2/2023 8:18,20.99,7.59,1,Optimal,Good
3/2/2023 8:19,20.97,7.59,1,Optimal,Good
3/2/2023 8:20,20.99,7.59,1,Optimal,Good
3/2/2023 8:21,20.99,7.59,1,Optimal,Good
3/2/2023 8:22,20.98,7.59,1,Optimal,Good
3/2/2023 8:23,20.96,7.6,1,Optimal,Good
3/2/2023 8:24,20.94,7.6,1,Optimal,Good
3/2/2023 8:25,20.96,7.6,1,Optimal,Good
3/2/2023 8:26,20.97,7.6,1,Optimal,Good
3/2/2023 8:27,20.98,7.6,1,Optimal,Good
3/2/2023 8:28,20.96,7.6,1,Optimal,Good
3/2/2023 8:30,20.94,7.61,1,Optimal,Good
3/2/2023 8:32,20.94,7.61,1,Optimal,Good
3/2/2023 8:33,20.92,7.61,1,Optimal,Good
3/2/2023 8:34,20.92,7.61,1,Optimal,Good
3/2/2023 8:35,20.9,7.61,1,Optimal,Good
3/2/2023 8:36,20.88,7.61,1,Optimal,Good
3/2/2023 8:37,20.88,7.62,1,Optimal,Good
3/2/2023 8:38,20.89,7.62,1,Optimal,Good
3/2/2023 8:39,20.89,7.62,1,Optimal,Good
3/2/2023 8:41,20.89,7.62,1,Optimal,Good
3/2/2023 8:42,20.89,7.62,3,Optimal,Good
3/2/2023 8:43,20.91,7.62,3,Optimal,Good
3/2/2023 8:44,20.92,7.63,3,Optimal,Good
3/2/2023 8:48,20.95,7.63,3,Optimal,Good
3/2/2023 8:49,20.93,7.63,3,Optimal,Good
3/2/2023 8:50,20.95,7.63,3,Optimal,Good
3/2/2023 8:51,20.97,7.63,3,Optimal,Good
3/2/2023 8:52,20.97,7.63,3,Optimal,Good
3/2/2023 8:54,20.96,7.63,3,Optimal,Good
3/2/2023 8:55,20.97,7.64,3,Optimal,Good
3/2/2023 8:56,20.95,7.64,3,Optimal,Good
3/2/2023 8:57,20.97,7.64,3,Optimal,Good
3/2/2023 8:58,20.96,7.64,3,Optimal,Good
3/2/2023 8:59,20.95,7.64,3,Optimal,Good
3/2/2023 9:00,20.94,7.64,3,Optimal,Good
3/2/2023 9:01,20.94,7.64,3,Optimal,Good
3/2/2023 9:02,20.96,7.65,3,Optimal,Good
3/2/2023 9:04,20.96,7.65,3,Optimal,Good
3/2/2023 9:05,20.96,7.65,3,Optimal,Good
3/2/2023 9:06,20.97,7.65,3,Optimal,Good
3/2/2023 9:07,20.95,7.65,3,Optimal,Good
3/2/2023 9:08,20.96,7.65,3,Optimal,Good
3/2/2023 9:10,20.94,7.65,3,Optimal,Good
3/2/2023 9:11,20.95,7.66,3,Optimal,Good
3/2/2023 9:12,20.92,7.66,3,Optimal,Good
3/2/2023 9:13,20.93,7.66,3,Optimal,Good
3/2/2023 9:14,20.92,7.66,3,Optimal,Good
3/2/2023 9:15,20.89,7.66,3,Optimal,Good
3/2/2023 9:16,20.87,7.66,3,Optimal,Good
3/2/2023 9:17,20.87,7.66,3,Optimal,Good
3/2/2023 9:18,20.88,7.66,3,Optimal,Good
3/2/2023 9:20,20.86,7.67,3,Optimal,Good
3/2/2023 9:21,20.88,7.67,3,Optimal,Good
3/2/2023 9:22,20.85,7.67,3,Optimal,Good
3/2/2023 9:23,20.84,7.67,3,Optimal,Good
3/2/2023 9:25,20.82,7.67,3,Optimal,Good
3/2/2023 9:26,20.82,7.67,3,Optimal,Good
3/2/2023 9:27,20.84,7.68,3,Optimal,Good
3/2/2023 9:28,20.85,7.68,4,Optimal,Good
3/2/2023 9:29,20.85,7.68,4,Optimal,Good
3/2/2023 9:30,20.83,7.68,4,Optimal,Good
3/2/2023 9:31,20.83,7.68,4,Optimal,Good
3/2/2023 9:32,20.83,7.68,4,Optimal,Good
3/2/2023 9:33,20.81,7.68,4,Optimal,Good
3/2/2023 9:34,20.83,7.69,4,Optimal,Good
3/2/2023 9:35,20.83,7.69,4,Optimal,Good
3/2/2023 9:36,20.83,7.69,4,Optimal,Good
3/2/2023 9:37,20.81,7.69,4,Optimal,Good
3/2/2023 9:39,20.79,7.69,4,Optimal,Good
3/2/2023 9:41,20.8,7.69,4,Optimal,Good
3/2/2023 9:42,20.8,7.7,4,Optimal,Good
3/2/2023 9:43,20.81,7.7,4,Optimal,Good
3/2/2023 9:44,20.82,7.7,4,Optimal,Good
3/2/2023 9:46,20.82,7.7,4,Optimal,Good
3/2/2023 9:47,20.82,7.7,4,Optimal,Good
3/2/2023 9:48,20.79,7.7,4,Optimal,Good
3/2/2023 9:49,20.8,7.7,4,Optimal,Good
3/2/2023 9:50,20.81,7.71,4,Optimal,Good
3/2/2023 9:52,20.82,7.71,4,Optimal,Good
3/2/2023 9:53,20.82,7.71,4,Optimal,Good
3/2/2023 9:54,20.81,7.71,4,Optimal,Good
3/2/2023 9:55,20.8,7.71,4,Optimal,Good
3/2/2023 9:56,20.81,7.71,4,Optimal,Good
3/2/2023 9:57,20.82,7.72,4,Optimal,Good
3/2/2023 9:58,20.79,7.72,4,Optimal,Good
3/2/2023 9:59,20.79,7.72,4,Optimal,Good
3/2/2023 10:01,20.76,7.72,4,Optimal,Good
3/2/2023 10:02,20.75,7.72,4,Optimal,Good
3/2/2023 10:03,20.73,7.72,4,Optimal,Good
3/2/2023 10:04,20.71,7.73,4,Optimal,Good
3/2/2023 10:05,20.7,7.73,4,Optimal,Good
3/2/2023 10:06,20.7,7.73,4,Optimal,Good
3/2/2023 10:07,20.7,7.73,4,Optimal,Good
3/2/2023 10:08,20.7,7.73,4,Optimal,Good
3/2/2023 10:10,20.7,7.73,4,Optimal,Good
3/2/2023 10:11,20.72,7.74,6,Optimal,Good
3/2/2023 10:12,20.71,7.74,6,Optimal,Good
3/2/2023 10:13,20.69,7.74,6,Optimal,Good
3/2/2023 10:14,20.67,7.74,6,Optimal,Good
3/2/2023 10:16,20.67,7.74,6,Optimal,Good
3/2/2023 10:17,20.66,7.75,6,Optimal,Good
3/2/2023 10:18,20.67,7.75,6,Optimal,Good
3/2/2023 10:19,20.65,7.75,6,Optimal,Good
3/2/2023 10:20,20.66,7.75,6,Optimal,Good
3/2/2023 10:21,20.66,7.75,6,Optimal,Good
3/2/2023 10:22,20.65,7.76,6,Optimal,Good
3/2/2023 10:23,20.64,7.76,6,Optimal,Good
3/2/2023 10:24,20.63,7.76,6,Optimal,Good
3/2/2023 10:25,20.64,7.76,6,Optimal,Good
3/2/2023 10:26,20.65,7.76,6,Optimal,Good
3/2/2023 10:27,20.64,7.77,6,Optimal,Good
3/2/2023 10:28,20.61,7.77,6,Optimal,Good
3/2/2023 10:29,20.63,7.77,6,Optimal,Good
3/2/2023 10:30,20.64,7.77,6,Optimal,Good
3/2/2023 10:32,20.61,7.78,6,Optimal,Good
3/2/2023 10:33,20.62,7.78,6,Optimal,Good
3/2/2023 10:34,20.61,7.78,6,Optimal,Good
3/2/2023 10:35,20.59,7.79,6,Optimal,Good
3/2/2023 10:36,20.56,7.79,6,Optimal,Good
3/2/2023 10:37,20.55,7.79,6,Optimal,Good
3/2/2023 10:38,20.54,7.8,6,Optimal,Good
3/2/2023 10:39,20.53,7.8,6,Optimal,Good
3/2/2023 10:41,20.52,7.81,6,Optimal,Good
3/2/2023 10:42,20.49,7.81,6,Optimal,Good
3/2/2023 10:43,20.51,7.81,6,Optimal,Good
3/2/2023 10:44,20.49,7.82,6,Optimal,Good
3/2/2023 10:45,20.5,7.82,6,Optimal,Good
3/2/2023 10:46,20.51,7.83,6,Optimal,Good
3/2/2023 10:47,20.52,7.83,6,Optimal,Good
3/2/2023 10:49,20.49,7.84,6,Optimal,Good
3/2/2023 10:50,20.47,7.84,6,Optimal,Good
3/2/2023 10:51,20.48,7.85,6,Optimal,Good
3/2/2023 10:52,20.49,7.85,9,Optimal,Good
3/2/2023 10:53,20.5,7.86,9,Optimal,Good
3/2/2023 10:54,20.49,7.86,9,Optimal,Good
3/2/2023 10:55,20.49,7.87,9,Optimal,Good
3/2/2023 10:56,20.47,7.87,9,Optimal,Good
3/2/2023 10:57,20.45,7.88,9,Optimal,Good
3/2/2023 10:58,20.46,7.89,9,Optimal,Good
3/2/2023 10:59,20.46,7.89,9,Optimal,Good
3/2/2023 11:00,20.44,7.9,9,Optimal,Good
3/2/2023 11:01,20.44,7.9,9,Optimal,Good
3/2/2023 11:02,20.44,7.91,9,Optimal,Good
3/2/2023 11:03,20.44,7.92,9,Optimal,Good
3/2/2023 11:05,20.43,7.92,9,Optimal,Good
3/2/2023 11:06,20.44,7.93,9,Optimal,Good
3/2/2023 11:07,20.44,7.94,9,Optimal,Good
3/2/2023 11:08,20.41,7.94,9,Optimal,Good
3/2/2023 11:09,20.4,7.95,9,Optimal,Good
3/2/2023 11:10,20.39,7.96,9,Optimal,Good
3/2/2023 11:11,20.4,7.97,9,Optimal,Good
3/2/2023 11:12,20.41,7.97,9,Optimal,Good
3/2/2023 11:13,20.38,7.98,9,Optimal,Good
3/2/2023 11:14,20.37,7.99,9,Optimal,Good
3/2/2023 11:16,20.39,8,9,Optimal,Good
3/3/2023 11:17,24.39,8.01,9,Whitespot,Potassium Permanganate
3/3/2023 11:18,24.38,8.01,9,Whitespot,Potassium Permanganate
3/3/2023 11:19,24.36,8.02,9,Whitespot,Potassium Permanganate
3/3/2023 11:20,24.34,8.03,9,Whitespot,Potassium Permanganate
3/3/2023 11:22,24.34,8.04,9,Whitespot,Potassium Permanganate
3/3/2023 11:23,24.32,8.04,9,Whitespot,Potassium Permanganate
3/3/2023 11:24,24.29,8.05,9,Whitespot,Potassium Permanganate
3/3/2023 11:25,24.27,8.06,9,Whitespot,Potassium Permanganate
3/3/2023 11:26,24.28,8.06,9,Whitespot,Potassium Permanganate
3/3/2023 11:28,24.29,8.07,9,Whitespot,Potassium Permanganate
3/3/2023 11:29,24.29,8.08,9,Whitespot,Potassium Permanganate
3/3/2023 11:30,24.28,8.08,9,Whitespot,Potassium Permanganate
3/3/2023 11:32,24.25,8.09,9,Whitespot,Potassium Permanganate
